name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bangkok,2022-11-21T00:00:00,26.7,28.9,22.6,78.23,0,0,,0,0,8.3,2,41,1008.6,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T01:00:00,27,29.4,22.6,77.03,0,0,,0,0,3.2,0.7,41,1008,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T02:00:00,27,29.4,22.6,77.03,0,0,,0,0,4.7,3.1,255,1007.6,64.8,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T03:00:00,27,29.4,22.6,77.03,0.7,100,rain,0,0,8.6,4.7,294,1007,25,10,0,,0,10,"Rain, Partially cloudy",rain,"VTBS,VTBD"
Bangkok,2022-11-21T04:00:00,27,29.4,22.6,77.03,0.7,100,rain,0,0,11.2,6.1,358,1006.6,48.2,10,0,,0,10,"Rain, Partially cloudy",rain,"VTBS,VTBD"
Bangkok,2022-11-21T05:00:00,26.6,26.6,22.6,78.72,0.4,100,rain,0,0,12.6,3.6,327,1006.6,48.2,10,0,,0,10,"Rain, Partially cloudy",rain,"VTBS,VTBD"
Bangkok,2022-11-21T06:00:00,26.6,26.6,22.6,78.72,0.1,100,rain,0,0,14.4,6.8,317,1006.6,48.2,10,0,,0,10,"Rain, Partially cloudy",rain,"VTBS,VTBD"
Bangkok,2022-11-21T07:00:00,27,29.8,23.6,81.83,0,0,,0,0,16.9,9,330,1007,48.2,10,34,0.1,0,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T08:00:00,28,31.6,23.6,77.18,0,0,,0,0,19.8,10.5,336,1007.6,48.2,10,135,0.5,1,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T09:00:00,28.9,32.6,23,70.1,0,0,,0,0,27.7,16.4,13,1008.6,48.2,10,161,0.6,2,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T10:00:00,29.3,33.2,23,68.62,0,0,,0,0,27,13.4,23,1009,48.2,10,374,1.3,4,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T11:00:00,30.6,34,22,60.05,0,0,,0,0,22.7,12.3,53,1008.6,48.2,10,514,1.9,5,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T12:00:00,31,35.4,23,62.49,0,0,,0,0,21.2,10.7,40,1007.6,25,10,651,2.3,7,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T13:00:00,32,36.3,22.6,57.73,0,0,,0,0,18,7.9,40.3,1006,25,10,305,1.1,3,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T14:00:00,32,35.7,22,55.55,0,0,,0,0,11.9,15.4,32,1005.6,25,10,296,1.1,3,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T15:00:00,31.6,35.2,22,56.73,0,0,,0,0,9.4,15,50,1005,48.2,10,251,0.9,3,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T16:00:00,31,35,22.6,61.1,0,0,,0,0,7.2,1.8,52.2,1005,48.2,10,121,0.4,1,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T17:00:00,31,34.4,22,58.8,0,0,,0,0,5,10,25,1005.6,48.2,10,50,0.2,1,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T18:00:00,30.6,34.3,22.3,61.42,0,0,,0,0,5,11.2,16,1006,48.2,10,8,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD"
Bangkok,2022-11-21T19:00:00,30,33.7,22.6,64.71,0,0,,0,0,6.8,9.4,325,1007,48.2,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T20:00:00,30,34.3,23.2,67.23,0,0,,0,0,7.2,7.9,315,1007,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T21:00:00,30,34.6,23.6,68.74,0,0,,0,0,7.2,7.2,301,1008,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T22:00:00,28.9,33.1,23.6,72.82,0,0,,0,0,7.6,6.1,317,1008,25,10,0,,0,10,Partially cloudy,partly-cloudy-night,"VTBS,VTBD"
Bangkok,2022-11-21T23:00:00,26.6,26.6,22.4,77.77,0,0,,0,0,7.2,6.1,301.7,1008,5.4,24.1,0,,0,10,Clear,clear-night,
Bangkok,2022-11-22T00:00:00,26.3,26.3,22.4,79.16,0,0,,0,0,9,6.8,302.5,1008,72.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-11-22T01:00:00,26,26,22.4,80.57,0,0,,0,0,13,7.9,323.3,1007,32.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-11-22T02:00:00,25.8,25.8,22.2,80.55,0,9.5,,0,0,14,7.2,338.3,1006,44.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-11-22T03:00:00,25.6,25.6,22.1,81.01,0,9.5,,0,0,14.8,7.2,340.3,1006,75.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-11-22T04:00:00,25.5,25.5,22.1,81.5,0,9.5,,0,0,15.8,7.9,336.6,1006,99.8,24.1,0,,0,10,Overcast,cloudy,
Bangkok,2022-11-22T05:00:00,25.3,25.3,22.2,82.97,0,9.5,,0,0,15.8,7.6,339.4,1006,68.4,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
Bangkok,2022-11-22T06:00:00,25.2,25.2,22.2,83.47,0,9.5,,0,0,14,6.5,336.8,1007,61.2,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
Bangkok,2022-11-22T07:00:00,25.5,25.5,22.4,83,0.1,9.5,rain,0,0,10.8,4.7,341.6,1008,67.5,19.7,18,0.1,0,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-11-22T08:00:00,26.5,26.5,22.5,78.7,0,23.8,,0,0,12.2,8.6,338.9,1008,46.6,24.1,183,0.7,2,10,Partially cloudy,partly-cloudy-day,
Bangkok,2022-11-22T09:00:00,27.9,30.8,22.6,72.94,0,23.8,,0,0,14,10.4,350.3,1009,5,24.1,411,1.5,4,10,Clear,clear-day,
Bangkok,2022-11-22T10:00:00,29.5,32.8,22.3,65.27,0,23.8,,0,0,12.2,9.7,9.1,1009,7,24.1,609,2.2,6,10,Clear,clear-day,
Bangkok,2022-11-22T11:00:00,30.9,34.1,21.7,58.07,0.1,23.8,rain,0,0,10.8,9.7,29.9,1008,5,24.1,751,2.7,8,10,Clear,clear-day,
Bangkok,2022-11-22T12:00:00,31.8,34.8,21.3,53.83,0,23.8,,0,0,9.7,9,23.3,1007,5,24.1,827,3,8,10,Clear,clear-day,
Bangkok,2022-11-22T13:00:00,32.5,35.6,21.2,51.42,0,23.8,,0,0,9.4,8.3,15.2,1006,5.6,24.1,832,3,8,10,Clear,clear-day,
Bangkok,2022-11-22T14:00:00,32.9,35.9,21,49.66,0,66.7,rain,0,0,10.1,8.3,13,1005,10.6,24.1,765,2.8,8,10,Rain,rain,
Bangkok,2022-11-22T15:00:00,33.1,36.1,20.9,48.81,0,66.7,rain,0,0,10.4,9,13.1,1004,26.2,24.1,632,2.3,6,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-22T16:00:00,32.8,35.9,21.1,50.25,0.1,66.7,rain,0,0,11.2,10.8,11.1,1004,34.7,24.1,434,1.6,4,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-22T17:00:00,32,35.2,21.5,53.88,0,66.7,rain,0,0,11.9,10.8,6.4,1004,42.7,24.1,191,0.7,2,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-22T18:00:00,30.8,34.5,22.3,60.57,0.1,66.7,rain,0,0,15.8,8.3,10.6,1005,44.6,23.3,25,0.1,0,30,"Rain, Partially cloudy",rain,
Bangkok,2022-11-22T19:00:00,30.3,34.3,22.8,64.26,0.2,66.7,rain,0,0,14.4,6.1,29,1006,42.3,24.1,0,,0,30,"Rain, Partially cloudy",rain,
Bangkok,2022-11-22T20:00:00,29.6,33.7,23.2,68.54,0.3,28.6,rain,0,0,5.8,3.2,30.8,1007,97.1,24.1,0,,0,30,Overcast,cloudy,
Bangkok,2022-11-22T21:00:00,28.9,32.9,23.5,72.67,0.4,28.6,rain,0,0,6.1,3.6,0.5,1008,95.6,24.1,0,,0,30,Overcast,cloudy,
Bangkok,2022-11-22T22:00:00,28.4,32.3,23.8,76.17,0.1,28.6,rain,0,0,9,5.8,340.7,1007,92,24.1,0,,0,30,Overcast,cloudy,
Bangkok,2022-11-22T23:00:00,28.1,31.9,23.9,77.98,0,28.6,,0,0,7.6,4.3,329.5,1007,99.1,24.1,0,,0,30,Overcast,cloudy,
Bangkok,2022-11-23T00:00:00,27.9,31.6,23.9,78.9,0,28.6,,0,0,7.2,4.7,322.5,1007,99.9,24.1,0,,0,30,Overcast,cloudy,
Bangkok,2022-11-23T01:00:00,27.5,30.7,23.7,79.8,0.1,28.6,rain,0,0,10.1,6.5,323.5,1007,100,24.1,0,,0,30,Overcast,cloudy,
Bangkok,2022-11-23T02:00:00,26.9,29.6,23.5,81.67,0.1,81,rain,0,0,13.7,7.2,323.1,1006,98.2,22.9,0,,0,30,"Rain, Overcast",rain,
Bangkok,2022-11-23T03:00:00,26.5,26.5,23.3,82.61,0.6,81,rain,0,0,10.4,6.8,316,1006,100,17.6,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T04:00:00,26,26,23.4,85.6,0.4,81,rain,0,0,11.5,7.6,305.5,1006,100,17.5,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T05:00:00,25.6,25.6,23.3,87.13,0.6,81,rain,0,0,9,6.5,315.6,1007,100,17.6,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T06:00:00,25.5,25.5,23.4,88.18,0.1,81,rain,0,0,10.8,6.5,341.6,1007,100,24.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T07:00:00,25.7,25.7,23.5,87.67,0,81,rain,0,0,12.2,6.5,14,1008,89.1,22.8,6,0,0,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-23T08:00:00,25.7,25.7,23.4,87.14,1.3,85.7,rain,0,0,10.1,6.5,45.3,1008,100,4.8,48,0.2,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T09:00:00,26,26,23.5,86.12,1.8,85.7,rain,0,0,14.8,8.3,63.7,1009,100,16.7,47,0.2,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T10:00:00,26.7,26.7,23.3,81.64,0.3,85.7,rain,0,0,7.9,5.8,73,1009,100,17.9,140,0.5,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T11:00:00,27.2,30,23.2,78.8,0.1,85.7,rain,0,0,7.6,6.8,71.5,1008,100,22.8,251,0.9,3,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T12:00:00,27.4,30.4,23.4,78.83,1,85.7,rain,0,0,7.2,6.1,88.7,1007,100,5.2,341,1.2,3,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T13:00:00,27.8,31.2,23.6,77.94,1.6,85.7,rain,0,0,5,4,81,1006,100,6.2,407,1.5,4,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T14:00:00,28.1,31.7,23.6,76.59,1.7,90.5,rain,0,0,5.8,4.3,97.9,1006,100,7.1,421,1.5,4,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T15:00:00,28,31.5,23.6,77.04,1.7,90.5,rain,0,0,6.8,5.8,106,1005,100,6.3,380,1.4,4,30,"Rain, Overcast",rain,
Bangkok,2022-11-23T16:00:00,27.6,30.9,23.7,79.33,1.5,90.5,rain,0,0,8.3,6.8,97.4,1005,100,16.8,263,0.9,3,30,"Rain, Overcast",rain,
Bangkok,2022-11-23T17:00:00,26.8,29.6,24,84.66,1.9,90.5,rain,0,0,9.4,6.1,94.9,1005,100,5.5,114,0.4,1,30,"Rain, Overcast",rain,
Bangkok,2022-11-23T18:00:00,26.3,26.3,24.1,87.72,1,90.5,rain,0,0,10.4,6.1,99,1006,100,10.6,18,0.1,0,30,"Rain, Overcast",rain,
Bangkok,2022-11-23T19:00:00,26.2,26.2,24.1,88.24,0.2,90.5,rain,0,0,12.6,6.5,103.5,1007,99.9,24.1,0,,0,30,"Rain, Overcast",rain,
Bangkok,2022-11-23T20:00:00,25.9,25.9,23.9,88.75,0.3,95.2,rain,0,0,15.5,6.8,109.5,1008,98.1,23.5,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-23T21:00:00,25.7,25.7,23.8,89.27,0.3,95.2,rain,0,0,13.3,5,104.9,1008,73.2,23,0,,0,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-23T22:00:00,25.7,25.7,23.9,89.81,0,95.2,rain,0,0,13.3,5.4,103.7,1008,86.4,24.1,0,,0,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-23T23:00:00,25.6,25.6,23.9,90.34,0.1,95.2,rain,0,0,11.5,4,94.5,1008,99.1,24.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T00:00:00,25.5,25.5,23.9,90.88,0,95.2,rain,0,0,14,5,88.1,1008,66.3,24.1,0,,0,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-24T01:00:00,25.2,25.2,23.7,91.41,0.5,95.2,rain,0,0,15.1,6.5,83.9,1008,100,9.3,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T02:00:00,24.9,24.9,23.5,91.94,0.4,81,rain,0,0,16.2,7.6,66,1007,98.2,19,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T03:00:00,24.8,24.8,23.4,91.94,0.1,81,rain,0,0,16.9,7.2,64.1,1007,100,24.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T04:00:00,24.6,24.6,23.3,92.48,0.2,81,rain,0,0,16.9,6.8,67.2,1007,95.2,20.6,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T05:00:00,24.6,24.6,23.2,91.93,0.1,81,rain,0,0,14,5.8,65.3,1007,100,24.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T06:00:00,24.6,24.6,23.2,91.93,0,81,rain,0,0,18.7,7.6,61.8,1008,100,24.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T07:00:00,24.7,24.7,23.3,91.93,0,81,rain,0,0,20.2,7.9,64.7,1008,100,24.1,8,0,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T08:00:00,25.2,25.2,23.3,89.23,0,90.5,rain,0,0,21.2,11.9,64.2,1009,100,20.9,99,0.4,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T09:00:00,26.2,26.2,23.4,84.6,0.4,90.5,rain,0,0,17.3,11.2,68.3,1010,100,16.4,259,0.9,3,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T10:00:00,27,29.8,23.6,81.68,1,90.5,rain,0,0,15.8,10.8,75.1,1010,100,9.2,426,1.5,4,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T11:00:00,28.4,32.1,23.5,74.81,0.3,90.5,rain,0,0,15.1,11.2,71.2,1010,100,24.1,698,2.5,7,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T12:00:00,29.2,33.1,23.2,70.14,0.4,90.5,rain,0,0,14,11.5,77.5,1009,96.1,23.7,758,2.7,8,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T13:00:00,29.2,33.3,23.4,70.99,1.1,90.5,rain,0,0,14,12.6,72.6,1007,100,6.3,708,2.5,7,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T14:00:00,28.7,32.7,23.6,73.96,1.5,100,rain,0,0,12.2,10.4,81.8,1007,100,7.5,549,2,5,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T15:00:00,28.9,33.1,23.7,73.55,0.9,100,rain,0,0,10.1,7.9,86.4,1006,93.2,17.5,530,1.9,5,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T16:00:00,28.6,32.5,23.6,74.39,1.1,100,rain,0,0,9,6.8,95.7,1006,100,12.5,363,1.3,4,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T17:00:00,28,31.8,24,78.91,1.1,100,rain,0,0,7.6,4.7,121.9,1007,100,17.7,170,0.6,2,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T18:00:00,26.9,29.8,24.1,84.67,1.6,100,rain,0,0,4.7,4.3,144.1,1007,100,5.1,29,0.1,0,30,"Rain, Overcast",rain,
Bangkok,2022-11-24T19:00:00,26.5,26.5,24,86.17,2.2,100,rain,0,0,4.7,4.3,167.2,1008,100,4.8,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T20:00:00,26.4,26.4,23.9,86.16,2.2,95.2,rain,0,0,4.3,4,188.4,1010,100,5,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T21:00:00,26.3,26.3,23.9,86.67,2.1,95.2,rain,0,0,2.5,2.5,213,1010,100,5.7,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T22:00:00,26.1,26.1,23.8,87.18,1.6,95.2,rain,0,0,3.6,2.9,298.4,1010,100,7.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-24T23:00:00,25.8,25.8,23.7,88.21,1.6,95.2,rain,0,0,5.4,4.3,325.7,1010,100,6.8,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T00:00:00,25.5,25.5,23.7,89.79,0.8,95.2,rain,0,0,7.9,5.8,341.1,1010,100,22,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T01:00:00,25.2,25.2,23.7,91.41,0.6,95.2,rain,0,0,10.1,6.8,0.4,1010,100,14.9,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T02:00:00,24.9,24.9,23.7,93.06,0.4,95.2,rain,0,0,11.9,7.6,4.6,1009,100,13.7,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T03:00:00,24.8,24.8,23.7,93.62,0.3,95.2,rain,0,0,10.4,7.2,360,1009,100,24.1,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T04:00:00,24.7,24.7,23.6,93.61,0.2,95.2,rain,0,0,11.5,7.9,7.8,1009,100,22.8,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T05:00:00,24.6,24.6,23.6,94.17,0.3,95.2,rain,0,0,12.6,7.9,16.2,1009,100,22.8,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T06:00:00,24.5,24.5,23.5,94.17,0.7,95.2,rain,0,0,14,7.9,37.3,1010,100,23.2,0,,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T07:00:00,24.6,24.6,23.6,94.17,0.1,95.2,rain,0,0,16.2,8.6,54.2,1011,100,24,9,0,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T08:00:00,24.9,24.9,23.5,91.94,0.4,95.2,rain,0,0,13.7,9,63.5,1011,100,21.8,52,0.2,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T09:00:00,25.3,25.3,23.7,90.87,2,95.2,rain,0,0,11.5,7.6,94.6,1012,100,4.9,121,0.4,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T10:00:00,25.2,25.2,23.7,91.41,2.7,95.2,rain,0,0,12.6,7.6,158.5,1012,100,15,99,0.4,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T11:00:00,24.7,24.7,23.6,93.61,2.3,95.2,rain,0,0,16.6,9,178.2,1011,100,10,83,0.3,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T12:00:00,25.1,25.1,23.7,91.95,1.5,95.2,rain,0,0,16.9,8.6,159.4,1011,100,17,142,0.5,1,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T13:00:00,25.6,25.6,23.8,89.8,0.5,95.2,rain,0,0,20.9,12.2,154.4,1010,100,21.8,186,0.7,2,30,"Rain, Overcast",rain,
Bangkok,2022-11-25T14:00:00,26,26,23.8,87.69,0.1,76.2,rain,0,0,23,14.4,157.8,1009,100,24,199,0.7,2,30,"Rain, Overcast",rain,
Bangkok,2022-11-25T15:00:00,26.4,26.4,23.6,84.62,0.1,76.2,rain,0,0,23.4,13,165.4,1008,100,24.1,213,0.8,2,30,"Rain, Overcast",rain,
Bangkok,2022-11-25T16:00:00,26.4,26.4,23.7,85.13,0,76.2,rain,0,0,24.8,13.3,171,1008,100,24.1,168,0.6,2,30,"Rain, Overcast",rain,
Bangkok,2022-11-25T17:00:00,26.1,26.1,23.6,86.13,0,76.2,rain,0,0,26.6,12.6,165.8,1009,100,24.1,101,0.4,1,30,"Rain, Overcast",rain,
Bangkok,2022-11-25T18:00:00,25.8,25.8,23.4,86.63,0,76.2,rain,0,0,23.8,8.6,169.1,1009,99.7,24.1,18,0.1,0,10,"Rain, Overcast",rain,
Bangkok,2022-11-25T19:00:00,25.7,25.7,23.5,87.67,0,76.2,rain,0,0,23.4,7.6,153.4,1010,73.9,24.1,0,,0,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-25T20:00:00,25.6,25.6,23.4,87.66,0.1,61.9,rain,0,0,25.9,9,143.7,1011,89.6,24.1,0,,0,10,"Rain, Partially cloudy",rain,
Bangkok,2022-11-25T21:00:00,25.3,25.3,23.4,89.24,0.3,61.9,rain,0,0,28.1,10.8,140.7,1011,91.2,24.1,0,,0,10,"Rain, Overcast",rain,
